Id,ComponentCode__c,ComponentDescription__c,Name,Status__c
a0yDO000000QRpaYAG,154,AFT SLAVE VEHICLE SUSPENSION LOSS WEST LANE,154,Active
a0yDO000000QRpbYAG,155,AFT SLAVE VEHICLE TRAIN LINE SIGNAL LOSS WEST LANE,155,Active
a0yDO000000QRpcYAG,156,AFT SLAVE VEHICLE CROSS CHECK FAULT WEST LANE,156,Active
a0yDO000000QRpeYAG,158,AFT SLAVE VEHICLE LEFT #1 EMERGENCY ACCESS DOOR OP,158,Active
a0yDO000000QRpfYAG,159,AFT SLAVE VEHICLE LEFT #2 EMERGENCY ACCESS DOOR OP,159,Active
a0yDO000000QRpgYAG,160,AFT SLAVE VEHICLE LEFT #3 EMERGENCY ACCESS DOOR OP,160,Active
a0yDO000000QRphYAG,161,AFT SLAVE VEHICLE SAFE TO OPERATE SELF TEST WEST L,161,Active
a0yDO000000QRpiYAG,162,AFT SLAVE VEHICLE DOOR ENABLE SELF TEST EAST LANE,162,Active
a0yDO000000QRpjYAG,163,AFT SLAVE VEHICLE LEFT #1 DOOR NOT LOCKED EAST LAN,163,Active
a0yDO000000QRpkYAG,164,AFT SLAVE VEHICLE LEFT #2 DOOR NOT LOCKED EAST LAN,164,Active
a0yDO000000QRplYAG,T17,ESCALATOR - LIGHT,T17,Active
a0yDO000000QRpmYAG,553,MAINTENANCE AREA POWER DISTRIBUTION,553,Active
a0yDO000000QRpnYAG,560,MACHINE ROOM DRIVE MOTOR,560,Active
a0yDO000000QRpoYAG,561,MACHINE ROOM GEARBOX,561,Active
a0yDO000000QRppYAG,T18,ESCALATOR - SWITCH,T18ca,Active
a0yDO000000QRpqYAG,T19,ESCALATOR - FLOOR PLATE / BALUSTRADE,T19,Active
a0yDO000000QRprYAG,T20,ESCALATOR - AXLE,T20,Active
a0yDO000000QRpsYAG,T21,ESCALATOR - CHAIN ROLLER,T21,Active
a0yDO000000QRptYAG,T22,ESCALATOR - RISER,T22,Active
a0yDO000000QRpuYAG,T23,ESCALATOR - STEP CHAIN,T23,Active
a0yDO000000QRpvYAG,T24,ESCALATOR - STEP FRAME,T24,Active
a0yDO000000QRpwYAG,B28,GROUP CONTROLLER - SWITCH,B28,Active
a0yDO000000QRpxYAG,B29,GROUP CONTROLLER - TIMER,B29,Active
a0yDO000000QRpyYAG,B30,GROUP CONTROLLER - WIRING  CONNECTOR / PLUG,B30,Active
a0yDO000000QRpzYAG,B08,GROUP CONTROLLER- POWER SUPPLY/RECTIFIER/TRANSFORM,B08,Active
a0yDO000000QRq0YAG,B09,GROUP CONTROLLER - SES(FIREMAN'S SERVICE),B09,Active
a0yDO000000QRq1YAG,B25,GROUP CONTROLLER - CONDENSOR,B25,Active
a0yDO000000QRq2YAG,B31,GROUP CONTROLLER - RELAY CONTACT,B31,Active
a0yDO000000QRq3YAG,T01,ESCALATOR - HANDRAIL,T01,Active
a0yDO000000QRq4YAG,T02,ESCALATOR - HANDRAIL DRIVE CHAIN,T02,Active
a0yDO000000QRq5YAG,T03,ESCALATOR - COUNTERSHAFT CHAIN,T03,Active
a0yDO000000QRq6YAG,T04,ESCALATOR - COUNTERSHAFT BEARING,T04,Active
a0yDO000000QRq7YAG,T05,ESCALATOR - HANDRAIL BRUSH,T05,Active
a0yDO000000QRq8YAG,T06,ESCALATOR - HANDRAIL ROLLERS,T06,Active
a0yDO000000QRq9YAG,S99,MAIN MACHINE - OTHER,S99,Active
a0yDO000000QRqAYAW,T07,ESCALATOR - HANDRAIL GUIDES,T07,Active
a0yDO000000QRqBYAW,T08,ESCALATOR - NON-REVERSAL DEVICE,T08,Active
a0yDO000000QRqCYAW,T09,ESCALATOR - PRESSURE BELT (POLY V BELT),T09,Active
a0yDO000000QRqDYAW,T86,ESCALATOR - MISSING STEP DEVICE,T86,Active
a0yDO000000QRqEYAW,T54,ESCALATOR - DRIVE SPROCKET,T54,Active
a0yDO000000QRqFYAW,T55,ESCALATOR - EMERGENCY BRAKE,T55,Active
a0yDO000000QRYRYA4,T42,ESCALATOR - NEWEL,T42,Active
a0yDO000000QRYOYA4,T39,ESCALATOR - GUARD,T39,Active
a0yDO000000QRYPYA4,T40,ESCALATOR - GUIDE,T40,Active
a0yDO000000QRYQYA4,T41,ESCALATOR - IDLER SPROCKET,T41,Active
a0yDO000000QRYSYA4,T43,ESCALATOR - NEWEL BEARINGS,T43,Active
a0yDO000000QRYTYA4,T44,ESCALATOR - POLY V BELT,T44,Active
a0yDO000000QRYUYA4,233,AFT SLAVE VEHICLE FWD BLOWER OIL COOLING EQUIPMENT,233,Active
a0yDO000000QRYVYA4,234,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK1 F,234,Active
a0yDO000000QRYWYA4,149,FWD SLAVE VEHICLE RIGHT #2 DOOR NOT LOCKED WEST LA,149,Active
a0yDO000000QRYXYA4,150,FWD SLAVE VEHICLE RIGHT #3 DOOR NOT LOCKED WEST LA,150,Active
a0yDO000000QRYYYA4,151,FWD SLAVE VEHICLE AFT E-STOP PUSHBUTTON ACTIVATED,151,Active
a0yDO000000QRYZYA4,152,FWD SLAVE VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED,152,Active
a0yDO000000QRYaYAO,001,STATION DOOR SAFETY EAST LANE,001,Active
a0yDO000000QRYbYAO,002,SELF TEST EAST LANE,002,Active
a0yDO000000QRYcYAO,003,ATO TO ATP COMMUNICATION FAULT EAST LANE,003,Active
a0yDO000000QRYdYAO,004,LANE TO LANE COMMUNICATION FAULT EAST LANE,004,Active
a0yDO000000QRYeYAO,005,CROSS CHECK FAULT EAST LANE,005,Active
a0yDO000000QRYfYAO,006,GUIDEWAY CONTACTOR FAULT EAST LANE,006,Active
a0yDO000000QRYgYAO,007,TERMINAL OVERTRAVEL EAST LANE,007,Active
a0yDO000000QRYhYAO,008,BYPASS FAULT EAST LANE,008,Active
a0yDO000000QRYiYAO,009,TRAIN OVERSPEED FAULT EAST LANE,009,Active
a0yDO000000QRYjYAO,010,MANUAL EMERGENCY STOP EAST LANE,010,Active
a0yDO000000QRYkYAO,011,DRIVE CONTACTOR FAULT EAST LANE,011,Active
a0yDO000000QRYlYAO,012,TENSION WEIGTH OVERTRAVEL FAULT EAST LANE,012,Active
a0yDO000000QRYmYAO,013,DEROPEMENT FAULT EAST LANE,013,Active
a0yDO000000QRYnYAO,014,EARTHQUAKE CRITICAL FAULT EAST LANE,014,Active
a0yDO000000QRYoYAO,015,CONVERTER CRITICAL FAULT EAST LANE,015,Active
a0yDO000000QRYpYAO,016,MOTOR CRITICAL FAULT EAST LANE,016,Active
a0yDO000000QRYqYAO,017,VEHICLE FAULT EAST LANE,017,Active
a0yDO000000QRYrYAO,018,BARRIER SAFETY FAULT EAST LANE,018,Active
a0yDO000000QRYsYAO,019,MOTOR NON CRITICAL FAULT EAST LANE,019,Active
a0yDO000000QRYtYAO,T45,ESCALATOR - POLY V BELT PULLEY,T45,Active
a0yDO000000QRYuYAO,T46,ESCALATOR - ROLLERS,T46,Active
a0yDO000000QRYvYAO,T47,ESCALATOR - TACH GENERATOR,T47,Active
a0yDO000000QRYwYAO,T48,ESCALATOR - TENSION DEVICE,T48,Active
a0yDO000000QRYxYAO,T49,ESCALATOR - TENSION SHEAVE,T49,Active
a0yDO000000QRYyYAO,T50,ESCALATOR - TENSION SHEAVE BEARINGS,T50,Active
a0yDO000000QRYzYAO,T51,ESCALATOR - BEARINGS,T51,Active
a0yDO000000QRZ0YAO,T52,ESCALATOR - CHAIN,T52,Active
a0yDO000000QRZ1YAO,T53,ESCALATOR - DRIVE BELT,T53,Active
a0yDO000000QRZ2YAO,A21,CAR CONTROLLER - DRIVE LOGIC UNIT,A21,Active
a0yDO000000QRZ3YAO,A22,CAR CONTROLLER - OVERSPEED LIGHT,A22,Active
a0yDO000000QRZ4YAO,A23,CAR CONTROLLER - CONTROLLER WIRING,A23,Active
a0yDO000000QS2jYAG,050,ATO HALTED WEST LANE,050,Active
a0yDO000000QS2kYAG,053,POWER DISTRIBUTION FAULT WEST LANE,053,Active
a0yDO000000QS2lYAG,054,TENSION WEIGHT JACK NOT FULLY DOWN WEST LANE,054,Active
a0yDO000000QS2mYAG,055,EARTHQUAKE CRITICAL FAULT WEST LANE,055,Active
a0yDO000000QS2nYAG,056,EARTHQUAKE NON CRITICAL FAULT WEST LANE,056,Active
a0yDO000000QS2oYAG,057,FIRE TERMINAL 3 WEST LANE,057,Active
a0yDO000000QS2pYAG,058,FIRE CONCOURSE B WEST LANE,058,Active
a0yDO000000QRgnYAG,E10,CAR - ALARM BELL/STOP/SWITCH,E10,Active
a0yDO000000QRgkYAG,E07,CAR - CAR LIGHTING,E07,Active
a0yDO000000QRglYAG,E08,CAR - KEY SWITCH,E08,Active
a0yDO000000QRgmYAG,E09,CAR - PHONE/INTERCOM,E09,Active
a0yDO000000QRgoYAG,E11,CAR - SAFETY OPERATED SWITCH (SOS),E11,Active
a0yDO000000QRgpYAG,E12,CAR - SELECTOR TAPE SWITCH,E12,Active
a0yDO000000QRgqYAG,E13,CAR - DOOR ZONE SWITCH,E13,Active
a0yDO000000QRgrYAG,E14,CAR - LEVELING SWITCH/CAM/MAGNET,E14,Active
a0yDO000000QRgsYAG,L32,SELECTOR - BASE,L32,Active
a0yDO000000QRgtYAG,L33,SELECTOR - BEARING,L33,Active
a0yDO000000QRguYAG,L34,SELECTOR - CHAIN,L34,Active
a0yDO000000QRgvYAG,M09,GENERATOR - WIRING,M09,Active
a0yDO000000QRgwYAG,M10,GENERATOR - AC STATOR,M10,Active
a0yDO000000QRgxYAG,M11,GENERATOR - BLOWER,M11,Active
a0yDO000000QRgyYAG,N07,MOTOR - LOAD WEIGHING TRANSDUCER,N07,Active
a0yDO000000QRgzYAG,N98,CANADIAN FEDERAL GOV'T INSPECTION,N98,Active
a0yDO000000QRh0YAG,N99,MOTOR - OTHER,N99,Active
a0yDO000000QRh1YAG,S40,MAIN MACHINE - BRAKE SHOES,S40,Active
a0yDO000000QRh2YAG,Z31,ESC. CONTROLLER COVERS REQUIRED,Z31,Active
a0yDO000000QRh3YAG,S41,MAIN MACHINE - BRAKE SWITCH,S41,Active
a0yDO000000QRh4YAG,S42,MAIN MACHINE - BRUSH RIGGING,S42,Active
a0yDO000000QRh5YAG,S43,MAIN MACHINE - BUSHINGS,S43,Active
a0yDO000000QRh6YAG,626,VEHICLE HVAC CONTROL PANEL ASSEMBLY,626,Active
a0yDO000000QRh7YAG,E04,CAR - EMERGENCY EXIT SWITCH,E04,Active
a0yDO000000QRh8YAG,E05,CAR - INSPECTION SWITCH,E05,Active
a0yDO000000QRh9YAG,E06,CAR - CAR ON INDEPENDENT SERVICE,E06,Active
a0yDO000000QRhAYAW,627,VEHICLE HVAC FAN CB ASSEMBLY,627,Active
a0yDO000000QRhBYAW,628,VEHICLE MAIN CB PANEL,628,Active
a0yDO000000QRhCYAW,629,VEHICLE BLOWER SOFT START ASSEMBLY,629,Active
a0yDO000000QRhDYAW,630,VEHICLE CONTROL VOLT UNIT,630,Active
a0yDO000000QRhEYAW,631,VEHICLE BLOWER,631,Active
a0yDO000000QRhFYAW,632,VEHICLE SIGNALLING UNIT,632,Active
a0yDO000000QRhGYAW,633,VEHICLE DOOR CONTROL RELAY DRIVERS,633,Active
a0yDO000000QRhHYAW,634,VEHICLE DUMP VALVE JUNCTION BOX-OUT,634,Active
a0yDO000000QRhIYAW,635,VEHICLE DUMP VALVE JUNCTION BOX-INNER,635,Active
a0yDO000000QRhJYAW,636,VEHICLE AFT TERMINAL PANEL ASSEMBLY,636,Active
a0yDO000000QRhKYAW,637,VEHICLE AFT TERMINAL PANEL-MANULA CONTROL PANEL,637,Active
a0yDO000000QRhLYAW,638,VEHICLE AFT TERMINAL PANEL-RELAY CONTROL PANEL,638,Active
a0yDO000000QRhMYAW,639,VEHICLE AFT TERMINAL PANEL-CIRCUIT BREAKER PANEL,639,Active
a0yDO000000QRhNYAW,640,VEHICLE AFT TERMINAL PANEL-INTER COMMUNICATION PAN,640,Active
a0yDO000000QRhOYAW,642,VEHICLE ROPE PIC,642,Active
a0yDO000000QRhPYAW,E43,CAR - FACE PLATE,E43,Active
a0yDO000000QRhQYAW,E44,CAR - FLOOR,E44,Active
a0yDO000000QRhRYAW,E45,CAR - FLOOR COVERING,E45,Active
a0yDO000000QRqJYAW,T59,ESCALATOR - HELICAL GEAR,T59,Active
a0yDO000000QRqGYAW,T56,ESCALATOR - EXTERNAL GEARS,T56,Active
a0yDO000000QRqHYAW,T57,ESCALATOR - FRICTION DEVICE,T57,Active
a0yDO000000QRqIYAW,T58,ESCALATOR - GOVERNOR/SPEED SENSOR,T58,Active
a0yDO000000QRqKYAW,T60,ESCALATOR - LUBRICATION SYSTEM,T60,Active
a0yDO000000QRqLYAW,T61,ESCALATOR - MACHINE BRAKE,T61,Active
a0yDO000000QRqMYAW,T62,ESCALATOR - MAIN DRIVE,T62,Active
a0yDO000000QRqNYAW,T63,ESCALATOR - MOTOR,T63,Active
a0yDO000000QRqOYAW,T64,ESCALATOR - ROTOR,T64,Active
a0yDO000000QRqPYAW,T65,ESCALATOR - STATOR,T65,Active
a0yDO000000QRqQYAW,T66,ESCALATOR - THRUST BEARING,T66,Active
a0yDO000000QRqRYAW,T67,ESCALATOR - WORM AND GEAR,T67,Active
a0yDO000000QRqSYAW,T68,ESCALATOR - FAULT FINDER,T68,Active
a0yDO000000QRqTYAW,T69,ESCALATOR - RECTIFIERS,T69,Active
a0yDO000000QRqUYAW,T70,ESCALATOR - RELAYS/SWITCHES,T70,Active
a0yDO000000QRqVYAW,T71,ESCALATOR - RESISTOR,T71,Active
a0yDO000000QRqWYAW,T72,ESCALATOR - TRANSFORMERS,T72,Active
a0yDO000000QRqXYAW,T73,ESCALATOR - TRAVELING CABLE,T73,Active
a0yDO000000QRqYYAW,T74,ESCALATOR - WIRING,T74,Active
a0yDO000000QRqZYAW,T75,ESCALATOR - HANDRAIL DRIVE/CHAIN/BELT-LEFT,T75,Active
a0yDO000000QRqaYAG,T76,ESCALATOR - HANDRAIL DRIVE/CHAIN/BELT-RIGHT,T76,Active
a0yDO000000QRqbYAG,T77,ESCALATOR - HANDRAIL GUIDES - LEFT,T77,Active
a0yDO000000QRqcYAG,T78,ESCALATOR - HANDRAIL GUIDES - RIGHT,T78,Active
a0yDO000000QRqdYAG,T79,ESCALATOR - HANDRAIL ROLLERS / NEWELS - LEFT,T79,Active
a0yDO000000QRqeYAG,T80,ESCALATOR - MDSB UPGRADE (MAIN DRIVE SHAFT BRAKE),T80,Active
a0yDO000000QRqfYAG,T81,ESCALATOR - HANDRAIL ROLLERS / NEWELS - RIGHT,T81,Active
a0yDO000000QRqgYAG,T82,ESCALATOR - HANDRAIL SPEED SENSOR - LEFT,T82,Active
a0yDO000000QRqhYAG,T83,ESCALATOR - HANDRAIL SPEED SENSOR - RIGHT,T83,Active
a0yDO000000QRqiYAG,T84,ESCALATOR - MACHINE/DRIVE CHAIN/BELT/SPROCKET,T84,Active
a0yDO000000QRqjYAG,T85,ESCALATOR - MACHINE DRIVE SHAFT BRAKE,T85,Active
a0yDO000000QRqkYAG,573,MACHINE ROOM G6 SHEAVE,573,Active
a0yDO000000QRqlYAG,574,MACHINE ROOM IDLER SHEAVE,574,Active
a0yDO000000QRqmYAG,575,MACHINE ROOM ENCODER,575,Active
a0yDO000000QRqnYAG,576,MACHINE ROOM WAYSIDE SIGNALLING UNIT,576,Active
a0yDO000000QRqoYAG,577,MACHINE ROOM WAYSIDE SIGNALLING UNIT POWER SUPPLY,577,Active
a0yDO000000QRqpYAG,578,MACHINE ROOM TENSION WEIGHT LIMIT SWITCH,578,Active
a0yDO000000QRqqYAG,579,MACHINE ROOM CONDUIT SHEAVE ASSEMBLY,579,Active
a0yDO000000QRqrYAG,580,MACHINE ROOM ROPE OILER,580,Active
a0yDO000000QRqsYAG,590,CONTROL ROOM SHEAVE CONTROL CAB-SAFETY,590,Active
a0yDO000000QRqtYAG,A99,CAR CONTROLLER - OTHER,A99,Active
a0yDO000000QRquYAG,B01,GROUP CONTROLLER - RELAY,B01,Active
a0yDO000000QRqvYAG,B02,GROUP CONTROLLER - RESISTOR,B02,Active
a0yDO000000QRZ8YAO,A27,CAR CONTROLLER - STO,A27,Active
a0yDO000000QRZ5YAO,A24,CAR CONTROLLER - TRANSISTOR,A24,Active
a0yDO000000QRZ6YAO,A25,CAR CONTROLLER - CONDENSOR,A25,Active
a0yDO000000QRZ7YAO,A26,CAR CONTROLLER - EARTHQUAKE DEVICE,A26,Active
a0yDO000000QRZ9YAO,A28,CAR CONTROLLER - SWITCH,A28,Active
a0yDO000000QRZAYA4,A29,CAR CONTROLLER - TIMER,A29,Active
a0yDO000000QRZBYA4,A30,CAR CONTROLLER - WIRING CONNECTOR / PLUG,A30,Active
a0yDO000000QRZCYA4,A31,CAR CONTROLLER - RELAY CONTACT,A31,Active
a0yDO000000QRZDYA4,A32,CAR CONTROLLER - SECURITY / CARD READER,A32,Active
a0yDO000000QRZEYA4,A33,CAR CONTROLLER - SOFTWARE,A33,Active
a0yDO000000QRZFYA4,A40,CAR CONTROLLER - BLOWER,A40,Active
a0yDO000000QRZGYA4,A41,CAR CONTROLLER - CAPACITOR,A41,Active
a0yDO000000QRZHYA4,A42,CAR CONTROLLER - READJUST CONTROLLER(TOTAL),A42,Active
a0yDO000000QRZIYA4,A43,CAR CONTROLLER - READJUST CONTROLLER(PARTIAL),A43,Active
a0yDO000000QRZJYA4,A44,CAR CONTROLLER - READJUST DISPATCHING,A44,Active
a0yDO000000QRZKYA4,A45,CAR CONTROLLER - S.A.L.C.,A45,Active
a0yDO000000QRZLYA4,A46,CAR CONTROLLER - SOFTWARE,A46,Active
a0yDO000000QRZMYA4,A47,REM,A47,Active
a0yDO000000QRZNYA4,A48,CAR CONTROLLER - EMERGENCY RETURN UNIT (ERU),A48,Active
a0yDO000000QRZOYA4,A70,CAR CONTROLLER - E401/E101 UPGRADE,A70,Active
a0yDO000000QRZPYA4,L12,SELECTOR - FLOOR CONTROLLER,L12,Active
a0yDO000000QRZQYA4,L13,SELECTOR - OVERSPEED LIMIT,L13,Active
a0yDO000000QRZRYA4,L14,SELECTOR - PAWL MAGNET,L14,Active
a0yDO000000QRZSYA4,A20,CAR CONTROLLER - WRO OPERATION,A20,Active
a0yDO000000QRZTYA4,L15,SELECTOR - BRUSH,L15,Active
a0yDO000000QRZUYA4,L16,SELECTOR - CIRCUIT,L16,Active
a0yDO000000QRZVYA4,L17,SELECTOR - RELAY,L17,Active
a0yDO000000QRZWYA4,L18,SELECTOR - SWITCH,L18,Active
a0yDO000000QRZXYA4,L19,SELECTOR - WIRING,L19,Active
a0yDO000000QRZYYA4,L20,SELECTOR - CONTACT,L20,Active
a0yDO000000QRZZYA4,L99,SELECTOR - OTHER,L99,Active
a0yDO000000QRZaYAO,M01,GENERATOR - COMMUTATOR,M01,Active
a0yDO000000QRZbYAO,M02,GENERATOR - ARMATURE,M02,Active
a0yDO000000QRZcYAO,M03,GENERATOR - EXCITER,M03,Active
a0yDO000000QRZdYAO,M04,GENERATOR - FIELDS/STATOR,M04,Active
a0yDO000000QRZeYAO,M05,GENERATOR - STATOR,M05,Active
a0yDO000000QRZfYAO,N03,MOTOR - STATOR/FIELDS,N03,Active
a0yDO000000QRZgYAO,N04,MOTOR - ROTOR/ARMATURE,N04,Active
a0yDO000000QRZhYAO,S09,MAIN MACHINE - BRUSHES,S09,Active
a0yDO000000QRZiYAO,S10,MAIN MACHINE - COUPLING (MOTOR-TO-ENCODER),S10,Active
a0yDO000000QRZjYAO,572,MACHINE ROOM DRIVE SHEAVE,572,Active
a0yDO000000QRZkYAO,132,MASTER VEHICLE RIGHT # 3 DOOR NOT LOCKED WEST LANE,132,Active
a0yDO000000QRZlYAO,098,FWD SLAVE VEHICLE FWD E-STOP PUSHBUTTON ACTIVATED,098,Active
a0yDO000000QRZmYAO,099,FWD SLAVE VEHICLE PHASE LOSS EAST LANE,099,Active
a0yDO000000QRhVYAW,E51,CAR - LANTERN,E51,Active
a0yDO000000QRhSYAW,E48,CAR - INTERCOM,E48,Active
a0yDO000000QRhTYAW,E49,CAR - KEYLESS ENTRY,E49,Active
a0yDO000000QRhUYAW,E50,CAR - LAMP,E50,Active
a0yDO000000QRhWYAW,E52,CAR - LIGHT FIXTURE,E52,Active
a0yDO000000QRhXYAW,E53,CAR - LOCK,E53,Active
a0yDO000000QRhYYAW,E54,CAR - PC BOARD,E54,Active
a0yDO000000QRhZYAW,E55,CAR - SERVICE CABINET,E55,Active
a0yDO000000QRhaYAG,E56,CAR - SILL,E56,Active
a0yDO000000QRhbYAG,E57,CAR - TELEPHONE CABINET,E57,Active
a0yDO000000QRhcYAG,E58,CAR - ALARM BELL,E58,Active
a0yDO000000QRhdYAG,E59,CAR - BEARING,E59,Active
a0yDO000000QRheYAG,E60,CAR - BLOWER,E60,Active
a0yDO000000QRhfYAG,E62,CAR - CAM,E62,Active
a0yDO000000QRhgYAG,E63,CAR - EMERGENCY CAR LIGHTING,E63,Active
a0yDO000000QRhhYAG,L35,SELECTOR - CLUTCH DEVICE,L35,Active
a0yDO000000QRhiYAG,L36,SELECTOR - COIL,L36,Active
a0yDO000000QRhjYAG,M12,GENERATOR - BRUSH RIGGING,M12,Active
a0yDO000000QRhkYAG,M13,GENERATOR - COUPLINGS,M13,Active
a0yDO000000QRhlYAG,M14,GENERATOR - EXCITER BRUSH,M14,Active
a0yDO000000QRhmYAG,E46,CAR - HANDRAIL,E46,Active
a0yDO000000QRhnYAG,E47,CAR - HANG-ON-PANELS,E47,Active
a0yDO000000QRhoYAG,P01,HYDRAULIC MACHINE - MOTOR/PUMP,P01,Active
a0yDO000000QRhpYAG,E61,CAR - CAB CONTROLLER (E101),E61,Active
a0yDO000000QRhqYAG,Y89,NOT EQUIPMENT RELATED - POWER FAILURE,Y89,Active
a0yDO000000QRhrYAG,Y90,NOT EQUIPMENT RELATED - CARD READER / SECURITY,Y90,Active
a0yDO000000QRhsYAG,Y91,NOT EQUIPMENT RELATED - INDEPENDENT SERVICE,Y91,Active
a0yDO000000QRhtYAG,Y92,NOT EQUIP RELATED-DR TRACK OBSTRUCTION/WIND EFFECT,Y92,Active
a0yDO000000QRhuYAG,Y93,NOT EQUIPMENT RELATED - STOP BUTTON,Y93,Active
a0yDO000000QRhvYAG,Y94,NOT EQUIPMENT RELATED - ON INSPECTION SERVICE,Y94,Active
a0yDO000000QRhwYAG,Y95,NOT EQUIPMENT RELATED- DOOR/GATE/KNOCKED OFF TRACK,Y95,Active
a0yDO000000QRhxYAG,Y96,NOT EQUIPMENT RELATED - POWER SPIKE/LOW AC/HEAT,Y96,Active
a0yDO000000QRhyYAG,Y97,NOT EQUIP RELATED-SES (FIREMAN'S SERVICE)ACTIVATED,Y97,Active
a0yDO000000QRhzYAG,Y98,NOT EQUIPMENT RELATED - CAR LIGHTING,Y98,Active
a0yDO000000QRi0YAG,Y99,NOT EQUIPMENT RELATED - SEE CALL DETAILS,Y99,Active
a0yDO000000QRi1YAG,Z01,CLEAN CAR TOP,Z01,Active
a0yDO000000QRi2YAG,Z02,CLEAN DOWN ESCALATOR/REPORT OF CONDITIONS,Z02,Active
a0yDO000000QRi3YAG,Z03,CLEAN HOISTWAY,Z03,Active
a0yDO000000QRi4YAG,Z04,CLEAN MACHINE ROOM,Z04,Active
a0yDO000000QRi5YAG,Z05,CLEAN PIT,Z05,Active
a0yDO000000QRi6YAG,Z06,PAINT CAR TOP,Z06,Active
a0yDO000000QRi7YAG,Z08,PAINT MACHINE ROOM EQUIPMENT,Z08,Active
a0yDO000000QRi8YAG,Z09,PAINT MACHINE ROOM FLOOR,Z09,Active
a0yDO000000QRi9YAG,Z10,PAINT PIT EQUIPMENT,Z10,Active
a0yDO000000QRqzYAG,B06,GROUP CONTROLLER - FUSE / BREAKER,B06,Active
a0yDO000000QRqwYAG,B03,GROUP CONTROLLER - RECTIFIER,B03,Active
a0yDO000000QRqxYAG,B04,GROUP CONTROLLER - OVERLOAD,B04,Active
a0yDO000000QRqyYAG,B05,"GROUP CONTROLLER - PC BOARD, PROCESSOR",B05,Active
a0yDO000000QRr0YAG,B07,GROUP CONTROLLER - TRANSFORMER,B07,Active
a0yDO000000QRr1YAG,T99,ESCALATOR - OTHER,T99,Active
a0yDO000000QRr2YAG,V01,PIT - TAPE SHEAVE,V01,Active
a0yDO000000QRr3YAG,V02,PIT - GOVERNOR SHEAVE,V02,Active
a0yDO000000QRr4YAG,V03,PIT - COMPENSATING SHEAVE / GUIDE,V03,Active
a0yDO000000QRr5YAG,V04,PIT - BUFFER SWITCH,V04,Active
a0yDO000000QRr6YAG,V05,PIT - EMERGENCY SWITCH,V05,Active
a0yDO000000QRr7YAG,V06,PIT - PIT SWITCH,V06,Active
a0yDO000000QRr8YAG,V07,PIT - CAR BUFFER,V07,Active
a0yDO000000QRr9YAG,V08,PIT - COUNTERWEIGHT BUFFER,V08,Active
a0yDO000000QRrAYAW,V09,PIT - SWITCHES,V09,Active
a0yDO000000QRrBYAW,V10,PIT - TAPE SHEAVE,V10,Active
a0yDO000000QRrCYAW,V11,PIT - BEARING,V11,Active
a0yDO000000QRrDYAW,V12,PIT - CAR BUFFER,V12,Active
a0yDO000000QRrEYAW,V13,PIT - COMPENSATION TIE-DOWN,V13,Active
a0yDO000000QRrFYAW,V14,PIT - CWT BUFFER,V14,Active
a0yDO000000QRrGYAW,V15,PIT - CYLINDER,V15,Active
a0yDO000000QRrHYAW,V16,PIT - CYLINDER SLEEVE,V16,Active
a0yDO000000QRrIYAW,V17,PIT - GUIDES,V17,Active
a0yDO000000QRrJYAW,V18,PIT - GUARDS,V18,Active
a0yDO000000QRrKYAW,V19,PIT - MONOMASS,V19,Active
a0yDO000000QRrLYAW,V20,PIT - PISTON,V20,Active
a0yDO000000QRrMYAW,T97,ESCALATOR - STEP LEVEL DEVICE,T97,Active
a0yDO000000QRrNYAW,T98,TEST ESCL,T98,Active
a0yDO000000QRrOYAW,V21,PIT - PLUNGER PACKING,V21,Active
a0yDO000000QRrPYAW,V22,PIT - PIT LADDER,V22,Active
a0yDO000000QRrQYAW,V23,PIT - OIL RETURN SYSTEM,V23,Active
a0yDO000000QRrRYAW,V24,PIT - EMPTY PIT CAN,V24,Active
a0yDO000000QRrSYAW,V25,PIT - CYLINDER / PACKING,V25,Active
a0yDO000000QRrTYAW,V26,PIT - RUPTURE VALVE,V26,Active
a0yDO000000QRrUYAW,V27,PIT - SHUTOFF VALVE,V27,Active
a0yDO000000QRZpYAO,102,AFT SLAVE VEHICLE CROSS CHECK FAULT EAST LANE,102,Active
a0yDO000000QRZnYAO,100,AFT SLAVE VEHICLE SUSPENSION LOSS EAST LANE,100,Active
a0yDO000000QRZoYAO,101,AFT SLAVE VEHICLE TRAIN LINE SIGNAL LOSS EAST LANE,101,Active
a0yDO000000QRZqYAO,103,AFT SLAVE VEHICLE BUMPER SWITCH ACTIVATED EAST LAN,103,Active
a0yDO000000QRZrYAO,104,AFT SLAVE VEHICLE LEFT # 1 EMERGENCY ACCESS DOOR O,104,Active
a0yDO000000QRZsYAO,105,AFT SLAVE VEHICLE LEFT # 2 EMERGENCY ACCESS DOOR O,105,Active
a0yDO000000QRZtYAO,106,AFT SLAVE VEHICLE LEFT # 3 EMERGENCY ACCESS DOOR O,106,Active
a0yDO000000QRZuYAO,107,AFT SLAVE VEHICLE SAFE TO OPERATE SELF TEST EAST L,107,Active
a0yDO000000QRZvYAO,108,AFT SLAVE VEHICLE DOOR ENABLE SELF TEST EAST LANE,108,Active
a0yDO000000QRZwYAO,109,AFT SLAVE VEHICLE LEFT # 1 DOOR NOT LOCKED EAST LA,109,Active
